VehicleID,Type,Battery_Level_Pct,Last_Maintenance_Date,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Days_Since_Maintenance,Utilization_Segment,Maintenance_Risk_Level
V1576,E-Bike,61,2025-09-16,4.0,88500.0,22125.0,14.75,2.0,0.0,0.0,0.0,4.0,3.0,44,Mid Revenue,Critical
V1577,E-Bike,98,2025-08-21,2.0,118500.0,59250.0,39.5,0.0,0.0,0.0,0.0,2.0,2.0,70,Mid Revenue,Critical
V1578,E-Bike,89,2025-09-06,3.0,126000.0,42000.0,28.0,1.0,2.0,1.0,1.0,3.0,3.0,54,Mid Revenue,Critical
V1579,E-Bike,53,2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,Low Revenue,Critical
V1580,E-Bike,86,2025-08-11,4.0,168000.0,42000.0,28.0,2.0,2.0,0.0,0.0,4.0,4.0,80,Mid Revenue,Critical
V1581,E-Bike,27,2025-09-15,3.0,73500.0,24500.0,16.333333333333332,1.0,1.0,0.0,0.0,3.0,3.0,45,Low Revenue,Critical
V1582,E-Bike,68,2025-09-22,5.0,178500.0,35700.0,23.8,3.0,1.0,2.0,1.0,5.0,4.0,38,Mid Revenue,Critical
V1583,E-Bike,69,2025-08-24,1.0,30000.0,30000.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,67,Low Revenue,Critical
V1584,E-Bike,42,2025-08-20,1.0,7500.0,7500.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,71,Low Revenue,Critical
V1585,E-Bike,47,2025-08-19,2.0,85500.0,42750.0,28.5,0.0,0.0,0.0,0.0,2.0,2.0,72,Mid Revenue,Critical
V1586,E-Bike,91,2025-08-23,5.0,208500.0,41700.0,27.8,1.0,1.0,0.0,0.0,4.0,4.0,68,High Revenue,Critical
V1587,E-Bike,43,2025-09-14,1.0,37500.0,37500.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,46,Low Revenue,Critical
V1588,E-Bike,51,2025-08-25,4.0,109500.0,27375.0,18.25,1.0,1.0,2.0,2.0,4.0,3.0,66,Mid Revenue,Critical
V1589,E-Bike,21,2025-09-12,1.0,51000.0,51000.0,34.0,0.0,1.0,0.0,0.0,1.0,1.0,48,Low Revenue,Critical
V1590,E-Bike,65,2025-08-21,3.0,93000.0,31000.0,20.666666666666668,2.0,0.0,1.0,0.0,2.0,3.0,70,Mid Revenue,Critical
V1591,E-Bike,22,2025-09-12,2.0,76500.0,38250.0,25.5,0.0,0.0,1.0,1.0,2.0,2.0,48,Mid Revenue,Critical
V1592,E-Bike,39,2025-09-05,3.0,133500.0,44500.0,29.666666666666668,2.0,0.0,2.0,0.0,2.0,3.0,55,Mid Revenue,Critical
V1593,E-Bike,66,2025-09-14,3.0,136500.0,45500.0,30.333333333333332,1.0,1.0,0.0,0.0,3.0,2.0,46,Mid Revenue,Critical
V1594,E-Bike,77,2025-09-08,3.0,55500.0,18500.0,12.333333333333334,0.0,0.0,1.0,0.0,2.0,3.0,52,Low Revenue,Critical
V1595,E-Bike,30,2025-08-18,3.0,124500.0,41500.0,27.666666666666668,1.0,1.0,0.0,0.0,3.0,3.0,73,Mid Revenue,Critical
V1596,E-Bike,17,2025-08-17,2.0,93000.0,46500.0,31.0,0.0,1.0,1.0,1.0,1.0,2.0,74,Mid Revenue,Critical
V1597,E-Bike,46,2025-08-02,2.0,66000.0,33000.0,22.0,1.0,1.0,2.0,2.0,2.0,2.0,89,Low Revenue,Critical
V1598,E-Bike,47,2025-08-19,3.0,58500.0,19500.0,13.0,1.0,2.0,1.0,0.0,3.0,2.0,72,Low Revenue,Critical
V1599,E-Bike,82,2025-09-05,1.0,66000.0,66000.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,55,Low Revenue,Critical
V1600,E-Bike,65,2025-08-22,4.0,213000.0,53250.0,35.5,1.0,0.0,1.0,0.0,4.0,3.0,69,High Revenue,Critical
V1601,E-Bike,87,2025-08-07,1.0,7500.0,7500.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,84,Low Revenue,Critical
V1602,E-Bike,26,2025-09-29,2.0,66000.0,33000.0,22.0,2.0,1.0,0.0,0.0,2.0,2.0,31,Low Revenue,Critical
V1603,E-Bike,30,2025-09-20,1.0,49500.0,49500.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,40,Low Revenue,Critical
V1604,E-Bike,36,2025-08-08,3.0,112500.0,37500.0,25.0,0.0,1.0,0.0,0.0,2.0,2.0,83,Mid Revenue,Critical
V1605,E-Bike,40,2025-09-07,2.0,25500.0,12750.0,8.5,0.0,1.0,0.0,0.0,2.0,2.0,53,Low Revenue,Critical
V1606,E-Bike,73,2025-09-09,4.0,139500.0,34875.0,23.25,1.0,2.0,0.0,0.0,4.0,2.0,51,Mid Revenue,Critical
V1607,E-Bike,98,2025-09-02,3.0,81000.0,27000.0,18.0,3.0,1.0,0.0,0.0,3.0,3.0,58,Mid Revenue,Critical
V1608,E-Bike,83,2025-09-28,3.0,127500.0,42500.0,28.333333333333332,1.0,0.0,1.0,1.0,2.0,3.0,32,Mid Revenue,Critical
V1609,E-Bike,67,2025-08-03,1.0,24000.0,24000.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,88,Low Revenue,Critical
V1610,E-Bike,67,2025-09-15,1.0,54000.0,54000.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,45,Low Revenue,Critical
V1611,E-Bike,62,2025-08-30,5.0,190500.0,38100.0,25.4,2.0,0.0,4.0,2.0,4.0,5.0,61,High Revenue,Critical
V1612,E-Bike,82,2025-09-25,1.0,13500.0,13500.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,35,Low Revenue,Critical
V1613,E-Bike,72,2025-08-26,6.0,241500.0,40250.0,26.833333333333332,1.0,1.0,2.0,1.0,5.0,4.0,65,High Revenue,Critical
V1614,E-Bike,81,2025-09-30,4.0,136500.0,34125.0,22.75,2.0,1.0,1.0,1.0,3.0,3.0,30,Mid Revenue,Watch
V1615,E-Bike,29,2025-09-03,3.0,144000.0,48000.0,32.0,0.0,1.0,1.0,1.0,3.0,1.0,57,Mid Revenue,Critical
V1616,E-Bike,65,2025-08-21,4.0,93000.0,23250.0,15.5,3.0,1.0,1.0,1.0,4.0,4.0,70,Mid Revenue,Critical
V1617,E-Bike,21,2025-09-24,4.0,183000.0,45750.0,30.5,2.0,1.0,1.0,0.0,4.0,3.0,36,Mid Revenue,Critical
V1618,E-Bike,34,2025-08-07,3.0,127500.0,42500.0,28.333333333333332,3.0,0.0,1.0,0.0,3.0,3.0,84,Mid Revenue,Critical
V1619,E-Bike,48,2025-08-20,2.0,70500.0,35250.0,23.5,2.0,0.0,0.0,0.0,2.0,2.0,71,Low Revenue,Critical
V1620,E-Bike,29,2025-09-22,6.0,187500.0,31250.0,20.833333333333332,2.0,4.0,0.0,0.0,3.0,5.0,38,High Revenue,Critical
V1621,E-Bike,61,2025-09-01,6.0,133500.0,22250.0,14.833333333333334,6.0,1.0,3.0,1.0,3.0,6.0,59,Mid Revenue,Critical
V1622,E-Bike,93,2025-08-23,7.0,208500.0,29785.714285714286,19.857142857142858,5.0,3.0,1.0,1.0,4.0,5.0,68,High Revenue,Critical
V1623,E-Bike,13,2025-08-10,2.0,82500.0,41250.0,27.5,0.0,0.0,0.0,0.0,2.0,1.0,81,Mid Revenue,Critical
V1624,E-Bike,13,2025-08-19,2.0,82500.0,41250.0,27.5,2.0,0.0,0.0,0.0,2.0,2.0,72,Mid Revenue,Critical
V1625,E-Bike,98,2025-09-16,2.0,49500.0,24750.0,16.5,2.0,1.0,0.0,0.0,2.0,2.0,44,Low Revenue,Critical
V1626,E-Bike,50,2025-09-24,6.0,262500.0,43750.0,29.166666666666668,4.0,2.0,0.0,0.0,4.0,3.0,36,High Revenue,Critical
V1627,E-Bike,99,2025-09-20,3.0,64500.0,21500.0,14.333333333333334,1.0,1.0,2.0,2.0,3.0,2.0,40,Low Revenue,Critical
V1628,E-Bike,45,2025-09-11,2.0,106500.0,53250.0,35.5,1.0,1.0,1.0,1.0,2.0,2.0,49,Mid Revenue,Critical
V1629,E-Bike,56,2025-09-25,6.0,181500.0,30250.0,20.166666666666668,3.0,2.0,1.0,0.0,4.0,5.0,35,Mid Revenue,Critical
V1630,E-Bike,96,2025-08-01,4.0,180000.0,45000.0,30.0,4.0,0.0,0.0,0.0,3.0,4.0,90,Mid Revenue,Critical
V1631,E-Bike,34,2025-09-11,2.0,25500.0,12750.0,8.5,2.0,0.0,0.0,0.0,2.0,2.0,49,Low Revenue,Critical
V1632,E-Bike,44,2025-08-14,1.0,24000.0,24000.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,77,Low Revenue,Critical
V1633,E-Bike,68,2025-08-04,6.0,210000.0,35000.0,23.333333333333332,5.0,2.0,3.0,2.0,5.0,6.0,87,High Revenue,Critical
V1634,E-Bike,61,2025-08-24,4.0,172500.0,43125.0,28.75,1.0,3.0,1.0,1.0,4.0,3.0,67,Mid Revenue,Critical
V1635,E-Bike,13,2025-08-03,4.0,118500.0,29625.0,19.75,1.0,1.0,3.0,3.0,3.0,3.0,88,Mid Revenue,Critical
V1636,E-Bike,39,2025-08-26,5.0,228000.0,45600.0,30.4,1.0,0.0,4.0,2.0,4.0,3.0,65,High Revenue,Critical
V1637,E-Bike,81,2025-08-29,1.0,52500.0,52500.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,62,Low Revenue,Critical
V1638,E-Bike,32,2025-08-04,3.0,76500.0,25500.0,17.0,0.0,1.0,0.0,0.0,3.0,3.0,87,Mid Revenue,Critical
V1639,E-Bike,37,2025-08-10,3.0,135000.0,45000.0,30.0,2.0,0.0,0.0,0.0,2.0,3.0,81,Mid Revenue,Critical
V1640,E-Bike,59,2025-09-04,3.0,97500.0,32500.0,21.666666666666668,2.0,1.0,0.0,0.0,3.0,3.0,56,Mid Revenue,Critical
V1641,E-Bike,67,2025-09-23,8.0,301500.0,37687.5,25.125,3.0,3.0,0.0,0.0,4.0,5.0,37,High Revenue,Critical
V1642,E-Bike,100,2025-08-30,4.0,126000.0,31500.0,21.0,2.0,1.0,1.0,0.0,4.0,3.0,61,Mid Revenue,Critical
V1643,E-Bike,36,2025-08-27,2.0,81000.0,40500.0,27.0,1.0,0.0,0.0,0.0,2.0,2.0,64,Mid Revenue,Critical
V1644,E-Bike,26,2025-09-26,8.0,253500.0,31687.5,21.125,3.0,4.0,3.0,2.0,5.0,5.0,34,High Revenue,Critical
V1645,E-Bike,94,2025-08-09,3.0,126000.0,42000.0,28.0,2.0,2.0,2.0,2.0,3.0,3.0,82,Mid Revenue,Critical
V1646,E-Bike,78,2025-09-13,2.0,121500.0,60750.0,40.5,2.0,1.0,0.0,0.0,2.0,1.0,47,Mid Revenue,Critical
V1647,E-Bike,90,2025-09-19,1.0,36000.0,36000.0,24.0,1.0,0.0,0.0,0.0,1.0,1.0,41,Low Revenue,Critical
V1648,E-Bike,45,2025-09-05,3.0,105000.0,35000.0,23.333333333333332,2.0,2.0,0.0,0.0,2.0,2.0,55,Mid Revenue,Critical
V1649,E-Bike,13,2025-08-27,3.0,102000.0,34000.0,22.666666666666668,2.0,0.0,1.0,1.0,3.0,2.0,64,Mid Revenue,Critical
V1650,E-Bike,96,2025-08-07,2.0,114000.0,57000.0,38.0,2.0,2.0,1.0,1.0,2.0,1.0,84,Mid Revenue,Critical
V1651,E-Bike,45,2025-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,Low Revenue,Critical
V1652,E-Bike,78,2025-09-05,2.0,91500.0,45750.0,30.5,1.0,1.0,0.0,0.0,2.0,2.0,55,Mid Revenue,Critical
V1653,E-Bike,27,2025-08-23,1.0,64500.0,64500.0,43.0,0.0,1.0,0.0,0.0,1.0,1.0,68,Low Revenue,Critical
V1654,E-Bike,73,2025-09-23,3.0,81000.0,27000.0,18.0,1.0,1.0,1.0,0.0,2.0,3.0,37,Mid Revenue,Critical
V1655,E-Bike,80,2025-09-27,2.0,43500.0,21750.0,14.5,0.0,0.0,0.0,0.0,1.0,2.0,33,Low Revenue,Critical
V1656,E-Bike,47,2025-09-09,2.0,61500.0,30750.0,20.5,1.0,0.0,0.0,0.0,1.0,2.0,51,Low Revenue,Critical
V1657,E-Bike,37,2025-08-16,3.0,69000.0,23000.0,15.333333333333334,2.0,1.0,1.0,0.0,2.0,3.0,75,Low Revenue,Critical
V1658,E-Bike,97,2025-09-03,3.0,112500.0,37500.0,25.0,0.0,0.0,0.0,0.0,3.0,2.0,57,Mid Revenue,Critical
V1659,E-Bike,79,2025-09-02,6.0,147000.0,24500.0,16.333333333333332,4.0,2.0,0.0,0.0,5.0,4.0,58,Mid Revenue,Critical
V1660,E-Bike,18,2025-09-08,3.0,130500.0,43500.0,29.0,2.0,1.0,2.0,1.0,3.0,2.0,52,Mid Revenue,Critical
V1661,E-Bike,37,2025-08-27,5.0,214500.0,42900.0,28.6,4.0,2.0,0.0,0.0,4.0,4.0,64,High Revenue,Critical
V1662,E-Bike,86,2025-09-19,4.0,126000.0,31500.0,21.0,2.0,0.0,0.0,0.0,4.0,4.0,41,Mid Revenue,Critical
V1663,E-Bike,11,2025-08-25,1.0,28500.0,28500.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,66,Low Revenue,Critical
V1664,E-Bike,43,2025-08-26,8.0,316500.0,39562.5,26.375,6.0,3.0,2.0,2.0,4.0,4.0,65,High Revenue,Critical
V1665,E-Bike,70,2025-09-07,2.0,100500.0,50250.0,33.5,1.0,1.0,0.0,0.0,2.0,2.0,53,Mid Revenue,Critical
V1666,E-Bike,98,2025-08-01,2.0,109500.0,54750.0,36.5,0.0,0.0,1.0,0.0,2.0,2.0,90,Mid Revenue,Critical
V1667,E-Bike,98,2025-09-10,3.0,124500.0,41500.0,27.666666666666668,0.0,1.0,1.0,1.0,3.0,3.0,50,Mid Revenue,Critical
V1668,E-Bike,53,2025-08-04,4.0,157500.0,39375.0,26.25,3.0,1.0,0.0,0.0,3.0,4.0,87,Mid Revenue,Critical
V1669,E-Bike,43,2025-09-08,4.0,127500.0,31875.0,21.25,3.0,2.0,0.0,0.0,3.0,3.0,52,Mid Revenue,Critical
V1670,E-Bike,88,2025-09-24,2.0,34500.0,17250.0,11.5,1.0,1.0,2.0,2.0,2.0,2.0,36,Low Revenue,Critical
V1671,E-Bike,84,2025-08-19,3.0,133500.0,44500.0,29.666666666666668,3.0,0.0,0.0,0.0,3.0,3.0,72,Mid Revenue,Critical
V1672,E-Bike,13,2025-09-17,1.0,15000.0,15000.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,43,Low Revenue,Critical
V1673,E-Bike,56,2025-09-23,4.0,159000.0,39750.0,26.5,2.0,1.0,0.0,0.0,3.0,3.0,37,Mid Revenue,Critical
V1674,E-Bike,80,2025-09-04,2.0,106500.0,53250.0,35.5,1.0,1.0,0.0,0.0,2.0,2.0,56,Mid Revenue,Critical
V1675,E-Bike,49,2025-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,Low Revenue,Critical
V1676,E-Bike,31,2025-09-16,5.0,238500.0,47700.0,31.8,2.0,4.0,1.0,0.0,4.0,5.0,44,High Revenue,Critical
V1677,E-Bike,82,2025-09-09,1.0,9000.0,9000.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,51,Low Revenue,Critical
V1678,E-Bike,75,2025-09-09,4.0,130500.0,32625.0,21.75,3.0,1.0,1.0,1.0,3.0,3.0,51,Mid Revenue,Critical
V1679,E-Bike,18,2025-08-19,7.0,280500.0,40071.42857142857,26.714285714285715,2.0,2.0,1.0,0.0,5.0,4.0,72,High Revenue,Critical
V1680,E-Bike,29,2025-09-03,4.0,181500.0,45375.0,30.25,0.0,2.0,1.0,1.0,4.0,3.0,57,Mid Revenue,Critical
V1681,E-Bike,22,2025-08-08,5.0,144000.0,28800.0,19.2,4.0,1.0,2.0,0.0,5.0,3.0,83,Mid Revenue,Critical
V1682,E-Bike,10,2025-09-22,2.0,123000.0,61500.0,41.0,1.0,0.0,1.0,0.0,2.0,2.0,38,Mid Revenue,Critical
V1683,E-Bike,62,2025-08-21,2.0,31500.0,15750.0,10.5,1.0,1.0,2.0,1.0,2.0,2.0,70,Low Revenue,Critical
V1684,E-Bike,49,2025-08-23,2.0,69000.0,34500.0,23.0,1.0,0.0,1.0,1.0,2.0,2.0,68,Low Revenue,Critical
V1685,E-Bike,84,2025-09-15,1.0,64500.0,64500.0,43.0,0.0,0.0,0.0,0.0,1.0,1.0,45,Low Revenue,Critical
V1686,E-Bike,94,2025-08-02,2.0,69000.0,34500.0,23.0,1.0,1.0,1.0,0.0,2.0,2.0,89,Low Revenue,Critical
V1687,E-Bike,78,2025-09-28,1.0,13500.0,13500.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,32,Low Revenue,Critical
V1688,E-Bike,79,2025-08-15,2.0,49500.0,24750.0,16.5,1.0,2.0,0.0,0.0,2.0,2.0,76,Low Revenue,Critical
V1689,E-Bike,96,2025-09-14,3.0,136500.0,45500.0,30.333333333333332,0.0,0.0,0.0,0.0,3.0,3.0,46,Mid Revenue,Critical
V1690,E-Bike,57,2025-09-15,1.0,16500.0,16500.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,45,Low Revenue,Critical
V1691,E-Bike,62,2025-09-16,1.0,28500.0,28500.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,44,Low Revenue,Critical
V1692,E-Bike,99,2025-08-18,2.0,76500.0,38250.0,25.5,1.0,0.0,1.0,0.0,1.0,2.0,73,Mid Revenue,Critical
V1693,E-Bike,100,2025-09-17,5.0,172500.0,34500.0,23.0,3.0,0.0,0.0,0.0,3.0,4.0,43,Mid Revenue,Critical
V1694,E-Bike,86,2025-09-28,3.0,156000.0,52000.0,34.666666666666664,0.0,1.0,1.0,0.0,3.0,2.0,32,Mid Revenue,Critical
V1695,E-Bike,56,2025-09-09,5.0,198000.0,39600.0,26.4,4.0,1.0,2.0,2.0,3.0,4.0,51,High Revenue,Critical
V1696,E-Bike,52,2025-09-29,3.0,82500.0,27500.0,18.333333333333332,3.0,0.0,2.0,1.0,3.0,3.0,31,Mid Revenue,Critical
V1697,E-Bike,78,2025-09-03,3.0,100500.0,33500.0,22.333333333333332,2.0,2.0,0.0,0.0,2.0,3.0,57,Mid Revenue,Critical
V1698,E-Bike,63,2025-08-13,1.0,10500.0,10500.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,78,Low Revenue,Critical
V1699,E-Bike,62,2025-08-17,3.0,171000.0,57000.0,38.0,0.0,0.0,1.0,0.0,2.0,3.0,74,Mid Revenue,Critical
V1700,E-Bike,41,2025-08-28,1.0,48000.0,48000.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,63,Low Revenue,Critical
V1701,E-Bike,39,2025-09-30,2.0,61500.0,30750.0,20.5,1.0,2.0,0.0,0.0,2.0,2.0,30,Low Revenue,Watch
V1702,E-Bike,38,2025-09-04,3.0,124500.0,41500.0,27.666666666666668,2.0,2.0,1.0,0.0,1.0,2.0,56,Mid Revenue,Critical
V1703,E-Bike,95,2025-08-12,2.0,94500.0,47250.0,31.5,1.0,1.0,0.0,0.0,2.0,2.0,79,Mid Revenue,Critical
V1704,E-Bike,26,2025-09-22,3.0,120000.0,40000.0,26.666666666666668,0.0,1.0,0.0,0.0,3.0,3.0,38,Mid Revenue,Critical
V1705,E-Bike,52,2025-08-14,2.0,106500.0,53250.0,35.5,2.0,0.0,0.0,0.0,2.0,2.0,77,Mid Revenue,Critical
V1706,E-Bike,73,2025-08-12,1.0,12000.0,12000.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,79,Low Revenue,Critical
V1707,E-Bike,55,2025-08-03,4.0,153000.0,38250.0,25.5,2.0,0.0,0.0,0.0,3.0,3.0,88,Mid Revenue,Critical
V1708,E-Bike,22,2025-08-11,6.0,240000.0,40000.0,26.666666666666668,4.0,0.0,1.0,1.0,5.0,3.0,80,High Revenue,Critical
V1709,E-Bike,43,2025-08-16,2.0,70500.0,35250.0,23.5,0.0,1.0,0.0,0.0,2.0,2.0,75,Low Revenue,Critical
V1710,E-Bike,87,2025-09-16,2.0,66000.0,33000.0,22.0,1.0,1.0,0.0,0.0,2.0,2.0,44,Low Revenue,Critical
V1711,E-Bike,27,2025-08-13,4.0,99000.0,24750.0,16.5,4.0,0.0,1.0,1.0,3.0,4.0,78,Mid Revenue,Critical
V1712,E-Bike,45,2025-08-11,2.0,85500.0,42750.0,28.5,1.0,0.0,1.0,0.0,2.0,2.0,80,Mid Revenue,Critical
V1713,E-Bike,97,2025-09-19,2.0,54000.0,27000.0,18.0,2.0,0.0,0.0,0.0,2.0,2.0,41,Low Revenue,Critical
V1714,E-Bike,71,2025-08-01,4.0,142500.0,35625.0,23.75,2.0,2.0,0.0,0.0,3.0,3.0,90,Mid Revenue,Critical
V1715,E-Bike,54,2025-09-04,5.0,231000.0,46200.0,30.8,3.0,0.0,1.0,0.0,3.0,3.0,56,High Revenue,Critical
V1716,E-Bike,86,2025-09-09,2.0,36000.0,18000.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,51,Low Revenue,Critical
V1717,E-Bike,60,2025-08-24,3.0,45000.0,15000.0,10.0,1.0,1.0,1.0,0.0,2.0,2.0,67,Low Revenue,Critical
V1718,E-Bike,58,2025-09-05,4.0,127500.0,31875.0,21.25,1.0,1.0,3.0,0.0,4.0,3.0,55,Mid Revenue,Critical
V1719,E-Bike,70,2025-09-28,3.0,141000.0,47000.0,31.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,32,Mid Revenue,Critical
V1720,E-Bike,76,2025-09-23,4.0,177000.0,44250.0,29.5,1.0,3.0,1.0,0.0,4.0,4.0,37,Mid Revenue,Critical
V1721,E-Bike,83,2025-09-22,1.0,19500.0,19500.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,38,Low Revenue,Critical
V1722,E-Bike,84,2025-08-31,8.0,262500.0,32812.5,21.875,6.0,0.0,1.0,0.0,4.0,4.0,60,High Revenue,Critical
V1723,E-Bike,95,2025-08-08,4.0,166500.0,41625.0,27.75,2.0,1.0,2.0,2.0,3.0,3.0,83,Mid Revenue,Critical
V1724,E-Bike,17,2025-08-23,4.0,151500.0,37875.0,25.25,2.0,0.0,2.0,0.0,4.0,4.0,68,Mid Revenue,Critical
V1725,E-Bike,40,2025-08-21,4.0,117000.0,29250.0,19.5,2.0,1.0,0.0,0.0,4.0,3.0,70,Mid Revenue,Critical
V1726,E-Bike,82,2025-09-16,3.0,115500.0,38500.0,25.666666666666668,3.0,3.0,1.0,1.0,2.0,2.0,44,Mid Revenue,Critical
V1727,E-Bike,26,2025-08-03,8.0,282000.0,35250.0,23.5,4.0,2.0,3.0,2.0,5.0,4.0,88,High Revenue,Critical
V1728,E-Bike,28,2025-09-05,3.0,82500.0,27500.0,18.333333333333332,2.0,1.0,0.0,0.0,2.0,3.0,55,Mid Revenue,Critical
V1729,E-Bike,13,2025-09-27,1.0,42000.0,42000.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,33,Low Revenue,Critical
V1730,E-Bike,67,2025-09-27,2.0,25500.0,12750.0,8.5,0.0,0.0,0.0,0.0,2.0,1.0,33,Low Revenue,Critical
V1731,E-Bike,93,2025-09-09,5.0,247500.0,49500.0,33.0,3.0,2.0,1.0,1.0,4.0,5.0,51,High Revenue,Critical
V1732,E-Bike,48,2025-09-04,7.0,222000.0,31714.285714285714,21.142857142857142,3.0,2.0,3.0,2.0,6.0,3.0,56,High Revenue,Critical
V1733,E-Bike,58,2025-08-31,5.0,199500.0,39900.0,26.6,2.0,2.0,1.0,1.0,3.0,2.0,60,High Revenue,Critical
V1734,E-Bike,53,2025-08-02,2.0,99000.0,49500.0,33.0,1.0,1.0,0.0,0.0,2.0,1.0,89,Mid Revenue,Critical
V1735,E-Bike,50,2025-08-23,1.0,67500.0,67500.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,68,Low Revenue,Critical
V1736,E-Bike,84,2025-09-11,3.0,100500.0,33500.0,22.333333333333332,2.0,1.0,1.0,0.0,2.0,3.0,49,Mid Revenue,Critical
V1737,E-Bike,75,2025-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,Low Revenue,Critical
V1738,E-Bike,74,2025-09-19,5.0,166500.0,33300.0,22.2,1.0,2.0,1.0,1.0,3.0,4.0,41,Mid Revenue,Critical
V1739,E-Bike,51,2025-08-13,3.0,112500.0,37500.0,25.0,0.0,2.0,0.0,0.0,2.0,2.0,78,Mid Revenue,Critical
V1740,E-Bike,72,2025-09-17,2.0,37500.0,18750.0,12.5,2.0,1.0,0.0,0.0,2.0,2.0,43,Low Revenue,Critical
V1741,E-Bike,25,2025-08-10,4.0,148500.0,37125.0,24.75,2.0,1.0,0.0,0.0,4.0,3.0,81,Mid Revenue,Critical
V1742,E-Bike,40,2025-08-07,5.0,196500.0,39300.0,26.2,2.0,2.0,0.0,0.0,4.0,5.0,84,High Revenue,Critical
V1743,E-Bike,53,2025-09-06,3.0,145500.0,48500.0,32.333333333333336,1.0,1.0,1.0,1.0,3.0,3.0,54,Mid Revenue,Critical
V1744,E-Bike,37,2025-09-29,1.0,40500.0,40500.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,31,Low Revenue,Critical
V1745,E-Bike,69,2025-09-07,3.0,123000.0,41000.0,27.333333333333332,1.0,1.0,1.0,1.0,2.0,3.0,53,Mid Revenue,Critical
V1746,E-Bike,93,2025-08-01,1.0,57000.0,57000.0,38.0,1.0,0.0,0.0,0.0,1.0,1.0,90,Low Revenue,Critical
V1747,E-Bike,44,2025-08-30,4.0,159000.0,39750.0,26.5,1.0,2.0,0.0,0.0,3.0,3.0,61,Mid Revenue,Critical
V1748,E-Bike,33,2025-08-19,1.0,10500.0,10500.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,72,Low Revenue,Critical
V1749,E-Bike,14,2025-08-12,5.0,156000.0,31200.0,20.8,2.0,2.0,2.0,0.0,4.0,4.0,79,Mid Revenue,Critical
V1750,E-Bike,56,2025-09-29,1.0,64500.0,64500.0,43.0,0.0,1.0,1.0,1.0,1.0,1.0,31,Low Revenue,Critical
V1751,E-Bike,97,2025-09-11,3.0,177000.0,59000.0,39.333333333333336,1.0,0.0,0.0,0.0,3.0,1.0,49,Mid Revenue,Critical
V1752,E-Bike,68,2025-08-21,2.0,106500.0,53250.0,35.5,1.0,1.0,0.0,0.0,2.0,2.0,70,Mid Revenue,Critical
V1753,E-Bike,43,2025-08-12,2.0,75000.0,37500.0,25.0,1.0,2.0,0.0,0.0,2.0,2.0,79,Low Revenue,Critical
V1754,E-Bike,27,2025-08-27,6.0,309000.0,51500.0,34.333333333333336,3.0,2.0,1.0,0.0,6.0,4.0,64,High Revenue,Critical
V1755,E-Bike,66,2025-09-03,1.0,48000.0,48000.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,57,Low Revenue,Critical
V1756,E-Bike,27,2025-08-15,2.0,91500.0,45750.0,30.5,1.0,0.0,0.0,0.0,2.0,2.0,76,Mid Revenue,Critical
V1757,E-Bike,97,2025-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Low Revenue,Critical
V1758,E-Bike,61,2025-08-06,4.0,135000.0,33750.0,22.5,1.0,1.0,1.0,1.0,3.0,3.0,85,Mid Revenue,Critical
