VehicleID,Type,Battery_Level_Pct,Days_Since_Maintenance,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Vehicle_Needs_Action
V0704,E-Bike,84,41,2.0,43500.0,21750.0,14.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V0705,E-Bike,59,57,1.0,57000.0,57000.0,38.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V0706,E-Bike,22,33,2.0,69000.0,34500.0,23.0,2.0,0.0,0.0,0.0,1.0,2.0,1
V0707,E-Bike,40,62,4.0,171000.0,42750.0,28.5,4.0,2.0,1.0,0.0,2.0,4.0,1
V0708,E-Bike,45,37,4.0,139500.0,34875.0,23.25,0.0,3.0,2.0,1.0,4.0,3.0,1
V0709,E-Bike,24,64,4.0,180000.0,45000.0,30.0,1.0,2.0,0.0,0.0,4.0,4.0,1
V0710,E-Bike,45,73,2.0,58500.0,29250.0,19.5,1.0,1.0,1.0,1.0,2.0,2.0,1
V0711,E-Bike,24,78,7.0,268500.0,38357.142857142855,25.571428571428573,4.0,1.0,1.0,0.0,6.0,5.0,1
V0712,E-Bike,40,31,3.0,129000.0,43000.0,28.666666666666668,1.0,0.0,2.0,2.0,3.0,3.0,1
V0713,E-Bike,88,85,5.0,234000.0,46800.0,31.2,3.0,0.0,1.0,1.0,3.0,3.0,1
V0714,E-Bike,20,38,1.0,31500.0,31500.0,21.0,1.0,0.0,1.0,1.0,1.0,1.0,1
V0715,E-Bike,71,46,5.0,148500.0,29700.0,19.8,4.0,1.0,1.0,1.0,3.0,4.0,1
V0716,E-Bike,37,65,3.0,106500.0,35500.0,23.666666666666668,1.0,2.0,0.0,0.0,2.0,2.0,1
V0717,E-Bike,27,57,2.0,66000.0,33000.0,22.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V0718,E-Bike,89,40,5.0,159000.0,31800.0,21.2,3.0,2.0,1.0,0.0,4.0,4.0,1
V0719,E-Bike,27,55,2.0,73500.0,36750.0,24.5,1.0,0.0,1.0,0.0,2.0,2.0,1
V0720,E-Bike,35,82,5.0,99000.0,19800.0,13.2,4.0,1.0,3.0,2.0,3.0,4.0,1
V0721,E-Bike,32,70,3.0,147000.0,49000.0,32.666666666666664,1.0,1.0,0.0,0.0,3.0,2.0,1
V0722,E-Bike,72,69,3.0,87000.0,29000.0,19.333333333333332,0.0,1.0,1.0,1.0,2.0,2.0,1
V0723,E-Bike,68,83,3.0,193500.0,64500.0,43.0,2.0,1.0,0.0,0.0,3.0,3.0,1
V0724,E-Bike,65,51,4.0,117000.0,29250.0,19.5,1.0,2.0,2.0,2.0,4.0,4.0,1
V0725,E-Bike,19,45,5.0,171000.0,34200.0,22.8,3.0,3.0,1.0,1.0,4.0,3.0,1
V0726,E-Bike,85,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0727,E-Bike,56,56,6.0,172500.0,28750.0,19.166666666666668,3.0,3.0,2.0,0.0,6.0,4.0,1
V0728,E-Bike,23,84,4.0,117000.0,29250.0,19.5,2.0,1.0,1.0,1.0,3.0,4.0,1
V0729,E-Bike,81,78,5.0,178500.0,35700.0,23.8,3.0,0.0,1.0,0.0,3.0,4.0,1
V0730,E-Bike,86,42,3.0,118500.0,39500.0,26.333333333333332,1.0,1.0,0.0,0.0,3.0,2.0,1
V0731,E-Bike,21,56,3.0,118500.0,39500.0,26.333333333333332,1.0,0.0,2.0,2.0,3.0,3.0,1
V0732,E-Bike,26,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0733,E-Bike,98,45,4.0,141000.0,35250.0,23.5,2.0,1.0,0.0,0.0,4.0,4.0,1
V0734,E-Bike,24,70,5.0,102000.0,20400.0,13.6,3.0,3.0,0.0,0.0,4.0,2.0,1
V0735,E-Bike,36,71,3.0,115500.0,38500.0,25.666666666666668,1.0,1.0,0.0,0.0,3.0,3.0,1
V0736,E-Bike,88,65,1.0,28500.0,28500.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1
V0737,E-Bike,98,43,3.0,91500.0,30500.0,20.333333333333332,1.0,1.0,0.0,0.0,3.0,2.0,1
V0738,E-Bike,66,45,1.0,27000.0,27000.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0739,E-Bike,99,48,5.0,172500.0,34500.0,23.0,3.0,1.0,1.0,1.0,4.0,4.0,1
V0740,E-Bike,100,48,3.0,78000.0,26000.0,17.333333333333332,2.0,0.0,2.0,1.0,3.0,2.0,1
V0741,E-Bike,47,89,4.0,195000.0,48750.0,32.5,3.0,1.0,2.0,1.0,4.0,4.0,1
V0742,E-Bike,32,38,6.0,255000.0,42500.0,28.333333333333332,3.0,1.0,4.0,3.0,4.0,4.0,1
V0743,E-Bike,23,47,4.0,177000.0,44250.0,29.5,0.0,1.0,1.0,0.0,4.0,3.0,1
V0744,E-Bike,92,54,3.0,93000.0,31000.0,20.666666666666668,1.0,1.0,0.0,0.0,2.0,2.0,1
V0745,E-Bike,64,88,3.0,96000.0,32000.0,21.333333333333332,2.0,2.0,0.0,0.0,2.0,3.0,1
V0746,E-Bike,99,42,3.0,163500.0,54500.0,36.333333333333336,1.0,0.0,1.0,1.0,3.0,3.0,1
V0747,E-Bike,23,33,2.0,78000.0,39000.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V0748,E-Bike,92,90,3.0,100500.0,33500.0,22.333333333333332,1.0,0.0,1.0,0.0,3.0,3.0,1
V0749,E-Bike,28,67,3.0,145500.0,48500.0,32.333333333333336,2.0,0.0,0.0,0.0,3.0,2.0,1
V0750,E-Bike,73,90,1.0,55500.0,55500.0,37.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V0751,E-Bike,85,68,3.0,117000.0,39000.0,26.0,2.0,2.0,0.0,0.0,3.0,2.0,1
V0752,E-Bike,74,57,2.0,40500.0,20250.0,13.5,0.0,0.0,1.0,0.0,2.0,2.0,1
V0753,E-Bike,29,62,3.0,106500.0,35500.0,23.666666666666668,2.0,0.0,1.0,1.0,3.0,3.0,1
V0754,E-Bike,36,86,3.0,168000.0,56000.0,37.333333333333336,2.0,2.0,0.0,0.0,2.0,3.0,1
V0755,E-Bike,60,58,2.0,70500.0,35250.0,23.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V0756,E-Bike,77,47,4.0,172500.0,43125.0,28.75,2.0,1.0,2.0,1.0,2.0,4.0,1
V0757,E-Bike,49,80,2.0,76500.0,38250.0,25.5,2.0,0.0,0.0,0.0,1.0,2.0,1
V0758,E-Bike,11,76,4.0,130500.0,32625.0,21.75,1.0,0.0,0.0,0.0,4.0,4.0,1
V0759,E-Bike,34,51,7.0,303000.0,43285.71428571428,28.857142857142858,6.0,3.0,2.0,1.0,4.0,4.0,1
V0760,E-Bike,77,34,5.0,186000.0,37200.0,24.8,2.0,2.0,1.0,0.0,4.0,5.0,1
V0761,E-Bike,79,73,2.0,93000.0,46500.0,31.0,1.0,1.0,1.0,1.0,2.0,2.0,1
V0762,E-Bike,52,51,3.0,70500.0,23500.0,15.666666666666666,2.0,2.0,1.0,0.0,2.0,3.0,1
V0763,E-Bike,80,49,1.0,67500.0,67500.0,45.0,0.0,0.0,1.0,1.0,1.0,1.0,1
V0764,E-Bike,38,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0765,E-Bike,66,77,6.0,259500.0,43250.0,28.833333333333332,4.0,1.0,1.0,0.0,4.0,5.0,1
V0766,E-Bike,81,88,1.0,58500.0,58500.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0767,E-Bike,78,32,3.0,126000.0,42000.0,28.0,1.0,0.0,1.0,0.0,3.0,3.0,1
V0768,E-Bike,51,74,4.0,175500.0,43875.0,29.25,4.0,0.0,2.0,1.0,3.0,4.0,1
V0769,E-Bike,55,74,3.0,136500.0,45500.0,30.333333333333332,1.0,0.0,0.0,0.0,3.0,2.0,1
V0770,E-Bike,56,45,4.0,187500.0,46875.0,31.25,3.0,2.0,2.0,2.0,3.0,4.0,1
V0771,E-Bike,36,87,1.0,15000.0,15000.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0772,E-Bike,11,51,2.0,39000.0,19500.0,13.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V0773,E-Bike,35,85,1.0,48000.0,48000.0,32.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0774,E-Bike,78,73,4.0,241500.0,60375.0,40.25,2.0,3.0,0.0,0.0,3.0,4.0,1
V0775,E-Bike,25,66,4.0,127500.0,31875.0,21.25,1.0,1.0,1.0,1.0,3.0,3.0,1
V0776,E-Bike,42,46,10.0,450000.0,45000.0,30.0,6.0,4.0,1.0,0.0,5.0,5.0,1
V0777,E-Bike,11,66,2.0,39000.0,19500.0,13.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V0778,E-Bike,27,74,4.0,159000.0,39750.0,26.5,2.0,0.0,1.0,0.0,3.0,3.0,1
V0779,E-Bike,45,55,1.0,9000.0,9000.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0780,E-Bike,94,33,1.0,46500.0,46500.0,31.0,1.0,0.0,1.0,0.0,1.0,1.0,1
V0781,E-Bike,20,73,2.0,66000.0,33000.0,22.0,1.0,2.0,0.0,0.0,2.0,2.0,1
V0782,E-Bike,17,60,1.0,43500.0,43500.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0783,E-Bike,86,82,4.0,136500.0,34125.0,22.75,3.0,0.0,0.0,0.0,3.0,4.0,1
V0784,E-Bike,11,69,2.0,79500.0,39750.0,26.5,1.0,2.0,1.0,1.0,2.0,2.0,1
V0785,E-Bike,41,42,2.0,27000.0,13500.0,9.0,2.0,1.0,0.0,0.0,2.0,2.0,1
V0786,E-Bike,83,43,2.0,66000.0,33000.0,22.0,0.0,2.0,1.0,0.0,2.0,1.0,1
V0787,E-Bike,19,52,5.0,240000.0,48000.0,32.0,4.0,1.0,1.0,1.0,5.0,4.0,1
V0788,E-Bike,29,58,5.0,199500.0,39900.0,26.6,3.0,0.0,0.0,0.0,4.0,4.0,1
V0789,E-Bike,84,50,6.0,154500.0,25750.0,17.166666666666668,1.0,1.0,1.0,0.0,4.0,5.0,1
V0790,E-Bike,93,65,3.0,133500.0,44500.0,29.666666666666668,1.0,0.0,0.0,0.0,3.0,2.0,1
V0791,E-Bike,18,32,3.0,96000.0,32000.0,21.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,1
V0792,E-Bike,23,49,3.0,97500.0,32500.0,21.666666666666668,3.0,3.0,1.0,1.0,2.0,3.0,1
V0793,E-Bike,74,32,4.0,120000.0,30000.0,20.0,2.0,1.0,1.0,1.0,4.0,4.0,1
V0794,E-Bike,96,85,1.0,9000.0,9000.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0795,E-Bike,43,89,6.0,183000.0,30500.0,20.333333333333332,4.0,0.0,2.0,2.0,5.0,4.0,1
V0796,E-Bike,23,51,1.0,15000.0,15000.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V0797,E-Bike,57,63,6.0,235500.0,39250.0,26.166666666666668,4.0,0.0,2.0,0.0,5.0,5.0,1
V0798,E-Bike,15,71,3.0,151500.0,50500.0,33.666666666666664,3.0,1.0,1.0,1.0,2.0,3.0,1
V0799,E-Bike,76,71,6.0,267000.0,44500.0,29.666666666666668,4.0,2.0,1.0,0.0,4.0,5.0,1
V0800,E-Bike,66,44,2.0,81000.0,40500.0,27.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V0801,E-Bike,80,57,4.0,139500.0,34875.0,23.25,3.0,1.0,2.0,1.0,2.0,4.0,1
V0802,E-Bike,25,32,3.0,82500.0,27500.0,18.333333333333332,2.0,0.0,1.0,1.0,3.0,3.0,1
V0803,E-Bike,67,69,6.0,246000.0,41000.0,27.333333333333332,2.0,5.0,1.0,0.0,5.0,6.0,1
V0804,E-Bike,12,84,3.0,45000.0,15000.0,10.0,0.0,1.0,1.0,1.0,3.0,2.0,1
V0805,E-Bike,71,71,2.0,102000.0,51000.0,34.0,0.0,1.0,0.0,0.0,2.0,2.0,1
V0806,E-Bike,94,80,2.0,67500.0,33750.0,22.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V0807,E-Bike,62,54,2.0,85500.0,42750.0,28.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V0808,E-Bike,67,65,4.0,111000.0,27750.0,18.5,2.0,0.0,1.0,1.0,2.0,3.0,1
V0809,E-Bike,75,54,1.0,18000.0,18000.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0810,E-Bike,33,44,5.0,204000.0,40800.0,27.2,5.0,3.0,0.0,0.0,3.0,5.0,1
V0811,E-Bike,68,86,4.0,144000.0,36000.0,24.0,1.0,2.0,1.0,0.0,2.0,4.0,1
V0812,E-Bike,48,64,1.0,52500.0,52500.0,35.0,1.0,1.0,1.0,0.0,1.0,1.0,1
V0813,E-Bike,46,42,4.0,181500.0,45375.0,30.25,0.0,2.0,0.0,0.0,3.0,3.0,1
V0814,E-Bike,21,75,2.0,96000.0,48000.0,32.0,0.0,1.0,0.0,0.0,2.0,2.0,1
V0815,E-Bike,61,42,6.0,177000.0,29500.0,19.666666666666668,1.0,1.0,1.0,1.0,5.0,4.0,1
V0816,E-Bike,79,39,1.0,49500.0,49500.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V0817,E-Bike,67,54,2.0,96000.0,48000.0,32.0,0.0,1.0,0.0,0.0,2.0,2.0,1
V0818,E-Bike,32,46,6.0,198000.0,33000.0,22.0,4.0,1.0,2.0,0.0,5.0,3.0,1
V0819,E-Bike,13,43,9.0,313500.0,34833.333333333336,23.22222222222222,3.0,0.0,2.0,1.0,6.0,5.0,1
V0820,E-Bike,54,55,6.0,181500.0,30250.0,20.166666666666668,1.0,2.0,1.0,1.0,4.0,3.0,1
V0821,E-Bike,37,75,3.0,148500.0,49500.0,33.0,2.0,2.0,2.0,1.0,2.0,3.0,1
V0822,E-Bike,34,37,4.0,195000.0,48750.0,32.5,2.0,0.0,2.0,1.0,4.0,3.0,1
V0823,E-Bike,68,68,2.0,55500.0,27750.0,18.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V0824,E-Bike,89,90,4.0,123000.0,30750.0,20.5,2.0,3.0,1.0,1.0,3.0,4.0,1
V0825,E-Bike,82,57,2.0,52500.0,26250.0,17.5,2.0,1.0,0.0,0.0,2.0,1.0,1
V0826,E-Bike,66,55,1.0,52500.0,52500.0,35.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0827,E-Bike,46,40,2.0,54000.0,27000.0,18.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V0828,E-Bike,98,66,2.0,49500.0,24750.0,16.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V0829,E-Bike,12,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0830,E-Bike,93,62,4.0,109500.0,27375.0,18.25,1.0,2.0,1.0,0.0,4.0,4.0,1
V0831,E-Bike,39,34,7.0,237000.0,33857.142857142855,22.571428571428573,2.0,1.0,1.0,1.0,5.0,4.0,1
V0832,E-Bike,11,47,3.0,102000.0,34000.0,22.666666666666668,3.0,0.0,2.0,1.0,3.0,3.0,1
V0833,E-Bike,69,77,7.0,183000.0,26142.85714285714,17.428571428571427,2.0,1.0,3.0,2.0,4.0,3.0,1
V0834,E-Bike,58,86,3.0,100500.0,33500.0,22.333333333333332,1.0,0.0,0.0,0.0,3.0,3.0,1
V0835,E-Bike,36,79,4.0,178500.0,44625.0,29.75,3.0,1.0,2.0,0.0,3.0,3.0,1
V0836,E-Bike,37,35,6.0,240000.0,40000.0,26.666666666666668,4.0,2.0,2.0,1.0,5.0,5.0,1
V0837,E-Bike,82,82,5.0,219000.0,43800.0,29.2,3.0,1.0,2.0,0.0,4.0,4.0,1
V0838,E-Bike,74,31,1.0,13500.0,13500.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0839,E-Bike,12,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0840,E-Bike,34,67,3.0,102000.0,34000.0,22.666666666666668,1.0,2.0,0.0,0.0,2.0,3.0,1
V0841,E-Bike,51,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0842,E-Bike,84,68,1.0,10500.0,10500.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0843,E-Bike,94,69,1.0,37500.0,37500.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V0844,E-Bike,61,33,4.0,190500.0,47625.0,31.75,2.0,0.0,0.0,0.0,3.0,2.0,1
V0845,E-Bike,17,39,3.0,144000.0,48000.0,32.0,2.0,1.0,2.0,1.0,3.0,3.0,1
V0846,E-Bike,21,33,6.0,181500.0,30250.0,20.166666666666668,2.0,2.0,2.0,0.0,6.0,3.0,1
V0847,E-Bike,73,44,1.0,16500.0,16500.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0848,E-Bike,36,79,4.0,223500.0,55875.0,37.25,2.0,2.0,1.0,1.0,2.0,3.0,1
V0849,E-Bike,46,49,6.0,204000.0,34000.0,22.666666666666668,1.0,2.0,2.0,1.0,4.0,4.0,1
V0850,E-Bike,97,44,3.0,138000.0,46000.0,30.666666666666668,1.0,0.0,1.0,0.0,3.0,3.0,1
V0851,E-Bike,76,74,2.0,69000.0,34500.0,23.0,2.0,2.0,0.0,0.0,2.0,2.0,1
V0852,E-Bike,53,86,5.0,235500.0,47100.0,31.4,1.0,0.0,1.0,0.0,4.0,4.0,1
V0853,E-Bike,86,88,2.0,79500.0,39750.0,26.5,1.0,0.0,0.0,0.0,1.0,2.0,1
V0854,E-Bike,54,82,2.0,112500.0,56250.0,37.5,1.0,2.0,1.0,0.0,2.0,2.0,1
V0855,E-Bike,29,83,5.0,159000.0,31800.0,21.2,3.0,2.0,1.0,1.0,4.0,5.0,1
V0856,E-Bike,73,54,4.0,193500.0,48375.0,32.25,1.0,0.0,1.0,0.0,3.0,3.0,1
V0857,E-Bike,71,53,2.0,28500.0,14250.0,9.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V0858,E-Bike,14,74,3.0,94500.0,31500.0,21.0,2.0,0.0,1.0,1.0,2.0,3.0,1
V0859,E-Bike,71,53,4.0,81000.0,20250.0,13.5,2.0,3.0,0.0,0.0,4.0,3.0,1
V0860,E-Bike,26,53,2.0,58500.0,29250.0,19.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V0861,E-Bike,79,58,3.0,97500.0,32500.0,21.666666666666668,2.0,0.0,0.0,0.0,2.0,3.0,1
V0862,E-Bike,60,65,1.0,19500.0,19500.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V0863,E-Bike,31,58,4.0,129000.0,32250.0,21.5,3.0,2.0,1.0,0.0,4.0,3.0,1
V0864,E-Bike,10,47,3.0,94500.0,31500.0,21.0,2.0,0.0,2.0,1.0,3.0,3.0,1
V0865,E-Bike,22,53,8.0,324000.0,40500.0,27.0,2.0,1.0,4.0,2.0,6.0,5.0,1
V0866,E-Bike,64,40,4.0,202500.0,50625.0,33.75,2.0,1.0,1.0,1.0,3.0,4.0,1
V0867,E-Bike,100,51,2.0,82500.0,41250.0,27.5,0.0,0.0,1.0,1.0,2.0,2.0,1
V0868,E-Bike,78,62,3.0,55500.0,18500.0,12.333333333333334,2.0,1.0,0.0,0.0,3.0,3.0,1
V0869,E-Bike,55,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0870,E-Bike,18,60,6.0,291000.0,48500.0,32.333333333333336,2.0,1.0,0.0,0.0,5.0,5.0,1
V0871,E-Bike,23,54,2.0,94500.0,47250.0,31.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V0872,E-Bike,89,59,5.0,187500.0,37500.0,25.0,3.0,2.0,0.0,0.0,5.0,4.0,1
V0873,E-Bike,68,86,2.0,27000.0,13500.0,9.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V0874,E-Bike,83,40,2.0,48000.0,24000.0,16.0,1.0,1.0,2.0,0.0,2.0,2.0,1
V0875,E-Bike,67,65,3.0,123000.0,41000.0,27.333333333333332,3.0,1.0,1.0,1.0,3.0,2.0,1
V0876,E-Bike,75,57,3.0,121500.0,40500.0,27.0,1.0,0.0,1.0,0.0,3.0,2.0,1
V0877,E-Bike,44,64,1.0,43500.0,43500.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0878,E-Bike,73,44,3.0,139500.0,46500.0,31.0,1.0,0.0,2.0,0.0,3.0,3.0,1
V0879,E-Bike,21,34,2.0,27000.0,13500.0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,1
V0880,E-Bike,57,33,3.0,130500.0,43500.0,29.0,0.0,1.0,1.0,0.0,3.0,3.0,1
V0881,E-Bike,15,62,5.0,195000.0,39000.0,26.0,4.0,2.0,1.0,1.0,3.0,5.0,1
V0882,E-Bike,34,30,1.0,9000.0,9000.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0
V0883,E-Bike,63,39,6.0,223500.0,37250.0,24.833333333333332,1.0,2.0,1.0,1.0,5.0,4.0,1
V0884,E-Bike,99,43,3.0,72000.0,24000.0,16.0,2.0,1.0,0.0,0.0,3.0,2.0,1
V0885,E-Bike,96,57,3.0,132000.0,44000.0,29.333333333333332,0.0,0.0,0.0,0.0,3.0,2.0,1
V0886,E-Bike,22,86,4.0,226500.0,56625.0,37.75,1.0,2.0,1.0,0.0,3.0,4.0,1
V0887,E-Bike,41,34,3.0,132000.0,44000.0,29.333333333333332,2.0,0.0,1.0,0.0,2.0,3.0,1
V0888,E-Bike,40,51,3.0,114000.0,38000.0,25.333333333333332,1.0,0.0,0.0,0.0,3.0,2.0,1
V0889,E-Bike,57,36,2.0,90000.0,45000.0,30.0,1.0,1.0,0.0,0.0,2.0,1.0,1
V0890,E-Bike,54,88,3.0,172500.0,57500.0,38.333333333333336,2.0,0.0,1.0,1.0,3.0,2.0,1
V0891,E-Bike,29,70,1.0,31500.0,31500.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0892,E-Bike,83,31,3.0,112500.0,37500.0,25.0,1.0,1.0,2.0,0.0,3.0,3.0,1
V0893,E-Bike,83,64,1.0,13500.0,13500.0,9.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V0894,E-Bike,60,83,1.0,22500.0,22500.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V0895,E-Bike,33,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0896,E-Bike,27,70,1.0,67500.0,67500.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0897,E-Bike,27,84,5.0,184500.0,36900.0,24.6,3.0,0.0,1.0,0.0,4.0,4.0,1
V0898,E-Bike,95,40,3.0,99000.0,33000.0,22.0,2.0,1.0,2.0,1.0,3.0,3.0,1
V0899,E-Bike,86,78,4.0,204000.0,51000.0,34.0,2.0,2.0,0.0,0.0,3.0,3.0,1
V0900,E-Bike,28,54,2.0,69000.0,34500.0,23.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V0901,E-Bike,23,60,1.0,46500.0,46500.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0902,E-Bike,76,68,7.0,289500.0,41357.142857142855,27.571428571428573,3.0,2.0,0.0,0.0,4.0,5.0,1
V0903,E-Bike,11,64,5.0,208500.0,41700.0,27.8,3.0,1.0,0.0,0.0,3.0,4.0,1
V0904,E-Bike,30,65,5.0,250500.0,50100.0,33.4,2.0,3.0,0.0,0.0,4.0,4.0,1
V0905,E-Bike,98,63,2.0,64500.0,32250.0,21.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V0906,E-Bike,38,59,4.0,148500.0,37125.0,24.75,2.0,1.0,2.0,0.0,4.0,3.0,1
V0907,E-Bike,26,83,4.0,111000.0,27750.0,18.5,3.0,1.0,1.0,0.0,3.0,3.0,1
V0908,E-Bike,52,69,4.0,75000.0,18750.0,12.5,2.0,0.0,2.0,1.0,4.0,3.0,1
V0909,E-Bike,100,32,4.0,196500.0,49125.0,32.75,2.0,2.0,0.0,0.0,3.0,3.0,1
V0910,E-Bike,22,79,3.0,106500.0,35500.0,23.666666666666668,1.0,1.0,0.0,0.0,3.0,2.0,1
V0911,E-Bike,81,31,5.0,228000.0,45600.0,30.4,2.0,2.0,3.0,3.0,3.0,4.0,1
V0912,E-Bike,79,51,2.0,46500.0,23250.0,15.5,1.0,1.0,1.0,0.0,2.0,1.0,1
V0913,E-Bike,46,58,3.0,133500.0,44500.0,29.666666666666668,2.0,1.0,1.0,1.0,3.0,3.0,1
V0914,E-Bike,12,66,4.0,139500.0,34875.0,23.25,2.0,1.0,0.0,0.0,3.0,3.0,1
V0915,E-Bike,92,78,5.0,211500.0,42300.0,28.2,1.0,2.0,2.0,1.0,5.0,4.0,1
V0916,E-Bike,63,65,4.0,91500.0,22875.0,15.25,4.0,2.0,1.0,1.0,3.0,4.0,1
V0917,E-Bike,75,50,3.0,81000.0,27000.0,18.0,2.0,1.0,0.0,0.0,2.0,3.0,1
V0918,E-Bike,95,32,3.0,69000.0,23000.0,15.333333333333334,1.0,0.0,0.0,0.0,2.0,3.0,1
V0919,E-Bike,56,32,4.0,120000.0,30000.0,20.0,2.0,3.0,1.0,1.0,4.0,3.0,1
V0920,E-Bike,38,76,1.0,48000.0,48000.0,32.0,0.0,1.0,1.0,0.0,1.0,1.0,1
V0921,E-Bike,69,70,1.0,19500.0,19500.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1
V0922,E-Bike,36,62,4.0,210000.0,52500.0,35.0,0.0,2.0,0.0,0.0,4.0,3.0,1
V0923,E-Bike,39,51,2.0,67500.0,33750.0,22.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V0924,E-Bike,56,47,4.0,118500.0,29625.0,19.75,3.0,1.0,1.0,0.0,3.0,4.0,1
V0925,E-Bike,89,59,2.0,96000.0,48000.0,32.0,1.0,1.0,0.0,0.0,1.0,2.0,1
V0926,E-Bike,47,45,6.0,205500.0,34250.0,22.833333333333332,3.0,1.0,3.0,2.0,3.0,5.0,1
V0927,E-Bike,13,50,3.0,147000.0,49000.0,32.666666666666664,1.0,1.0,0.0,0.0,3.0,3.0,1
V0928,E-Bike,12,49,7.0,339000.0,48428.57142857143,32.285714285714285,5.0,2.0,1.0,1.0,6.0,5.0,1
V0929,E-Bike,71,54,2.0,51000.0,25500.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,1
V0930,E-Bike,100,62,2.0,25500.0,12750.0,8.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V0931,E-Bike,90,75,3.0,103500.0,34500.0,23.0,2.0,1.0,2.0,0.0,3.0,3.0,1
V0932,E-Bike,63,58,4.0,121500.0,30375.0,20.25,2.0,2.0,1.0,0.0,3.0,3.0,1
V0933,E-Bike,87,42,4.0,196500.0,49125.0,32.75,0.0,1.0,2.0,1.0,4.0,2.0,1
V0934,E-Bike,10,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0935,E-Bike,78,82,4.0,66000.0,16500.0,11.0,1.0,0.0,0.0,0.0,2.0,4.0,1
V0936,E-Bike,27,67,3.0,108000.0,36000.0,24.0,1.0,2.0,1.0,0.0,3.0,3.0,1
V0937,E-Bike,50,57,4.0,163500.0,40875.0,27.25,2.0,0.0,0.0,0.0,3.0,4.0,1
